steamId,name,premier_rating,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561199235822999,𝘾𝙞𝙫𝙫𝙞𝙚,11380,14,19,0.74,-0.0392,1592,20,63.3072,52.7903,22.9418,0.1422,-0.0064,0.0037,-0.0098,38.0211,16.2234,81.0151,40.9498,46.9833,0.6611,0.3208,0.1653,0.9557,1.0018,4.1079,0.4534,11.6119,715.9032,41.5852,40.6251,47.2988,47.8361,0.2585,43.7263,348.3082
76561199744212893,killingspree,10754,9,16,0.56,-0.0431,1364,20,56.3559,58.3166,44.559,0.086,0.0137,0.0165,0.0067,31.9562,23.6898,72.2291,43.2938,49.2362,2.6858,0.4618,0.5525,4.1142,6.3803,4.9867,0.6791,9.0205,652.1528,25.907,39.6294,42.5157,42.4409,0.3751,42.4106,218.5739
76561198317976524,Andy Howe,10000,16,16,1.0,0.0283,1384,20,74.2154,62.5516,62.264,0.1413,0.021,0.0078,0.0061,34.2948,18.3364,85.6253,42.7236,58.6347,2.7856,0.5456,0.3482,9.7549,12.896,8.1695,0.454,8.8927,663.7919,37.3728,47.2906,49.8273,48.5411,0.3189,42.5792,219.6242
76561199104967326,The Patriot,11182,22,16,1.38,0.1147,2161,22,70.1944,65.9097,54.5094,0.1318,0.0466,0.0151,0.0358,35.4865,19.2939,85.985,58.2223,67.9218,2.4669,0.5245,0.3017,6.1186,10.2959,8.8793,0.7295,10.3529,674.4446,34.1708,40.4062,47.4209,45.5189,0.3235,43.221,317.6772
76561197961837456,Broli,11969,22,17,1.29,0.032,2100,22,40.1294,46.0172,60.1886,0.1915,0.0071,0.0033,0.0204,29.3154,14.3777,80.4932,32.9236,47.0195,2.2268,0.5624,0.2181,10.1386,4.6763,14.14,0.0822,12.8387,687.2373,35.6843,26.5915,36.1027,48.7163,0.3292,34.2056,486.1542
76561198274514507,Target,11478,33,12,2.75,0.073,3299,22,53.5856,53.1881,68.3955,0.1858,0.0199,0.0309,0.0124,35.2864,17.1209,80.5367,25.9316,30.0857,2.566,0.6732,0.2759,8.099,7.2432,12.3948,0.2216,11.1105,708.4713,31.4365,52.1776,53.9903,51.239,0.2763,48.474,147.352
76561197961182909,Jesus 'Yeshua' Christ,10559,7,11,0.64,-0.0382,934,20,66.6402,37.07,59.7883,0.1193,-0.0298,-0.004,-0.0146,33.646,22.1153,87.6407,25.1798,33.5275,2.7643,0.6954,0.243,5.251,7.9684,9.2475,0.1473,11.016,692.822,30.8684,21.825,30.8927,43.2632,0.3307,37.1036,389.3095
76561197979578771,Ryan Lockwood,11426,20,12,1.67,0.0623,2141,22,76.7305,50.7978,57.4249,0.1091,0.0002,0.0142,0.0159,37.5815,14.833,79.8132,32.0651,43.9838,2.9101,0.5625,0.4982,2.6865,12.2962,8.7975,0.5219,8.802,587.4361,38.4511,36.4157,40.3257,45.8071,0.2667,55.7564,245.0857
76561198556047196,степан ебанович,11944,28,22,1.27,-0.0041,2628,30,61.7911,46.0172,30.1671,0.0921,0.0147,0.0124,-0.0036,37.6991,14.6209,67.1941,44.0428,49.6253,1.2004,0.2851,0.2751,0.6204,1.9644,8.9028,0.6639,7.7766,629.7298,35.364,33.3868,34.1635,36.8802,0.2715,44.3004,354.178
76561198170601277,GucciMane,11716,11,9,1.22,0.0322,1311,15,51.5953,48.8033,58.4878,0.1556,-0.0082,-0.03,-0.0125,30.0759,22.2476,79.6591,21.4644,50.3229,3.3215,0.5599,0.2366,7.6223,9.3566,14.7578,0.3731,11.689,699.045,32.9236,41.3334,48.5296,46.9104,0.2723,42.0347,360.9132
76561199071733442,TitoPekPek,10776,11,19,0.58,-0.0509,1137,20,61.0261,48.4047,66.4786,0.1389,-0.0112,0.0078,-0.0029,37.6931,14.3456,83.9965,38.2365,45.0412,2.6763,0.5572,0.4728,7.0611,14.076,11.7021,0.1541,12.8113,691.6149,40.3821,29.3169,35.9835,48.0901,0.2908,44.947,293.8909
76561197966920310,tomk,11562,11,19,0.58,-0.0621,1462,24,36.3169,46.0172,62.3075,0.1652,-0.0029,0.0038,-0.0074,38.7117,8.9936,63.4447,33.0581,46.8647,2.726,0.5378,0.3363,4.1597,5.396,13.3415,0.4611,13.8812,620.7063,39.031,32.899,41.8235,44.0141,0.2486,46.5087,385.4109
76561197997480181,☜✪☞Matrix(사나),11091,17,16,1.06,0.0453,2265,21,15.6248,54.3795,68.1044,0.0971,0.0053,0.0135,-0.0006,28.5306,10.4605,56.0501,36.3763,36.3763,2.9252,0.641,0.4363,13.3807,9.7528,12.9468,0.587,12.751,616.5899,30.488,34.3399,41.0464,47.7875,0.3987,40.0574,264.1882
76561198970092377,Nemty,11670,13,18,0.72,0.0503,1789,20,47.2097,53.5856,46.0795,0.121,0.0333,0.0076,0.0207,31.5014,18.4204,70.3236,48.8087,58.786,1.9271,0.4496,0.4173,6.9165,4.0529,7.1642,0.5584,11.4166,626.9849,33.3863,30.6231,38.4025,55.002,0.2388,42.5422,289.6224
76561198179603961,erectile dysfunction,10329,15,10,1.5,0.0176,1938,20,42.074,61.0261,56.1974,0.1134,0.0113,0.0222,0.0207,33.3019,12.9633,67.3713,39.1238,47.2708,2.9716,0.5939,0.4563,8.5819,10.385,6.0334,0.6945,9.759,674.3722,35.9984,33.6209,33.6209,59.103,0.3847,47.4707,197.8898
76561198099979031,YUI,10000,14,15,0.93,-0.0052,1808,24,57.5345,50.0,70.1581,0.1428,-0.0089,0.0097,0.0198,37.454,10.7993,79.9616,36.3146,47.6807,2.742,0.6485,0.3363,6.0041,13.8073,9.9951,0.3886,11.9584,607.2706,34.3907,32.3139,33.1295,51.5782,0.2899,45.9384,308.7569
76561198166044653,Turtle,11196,22,12,1.83,0.0561,1958,19,64.8027,51.9939,58.5108,0.1372,0.0279,0.0334,0.026,32.2514,22.9984,84.6761,34.7091,46.053,2.8957,0.6494,0.3291,8.932,5.571,8.3906,0.0324,10.6,689.8964,31.5185,35.7565,53.4122,44.8463,0.2963,42.0663,341.3728
76561199094934796,TTV|Havok__Shark,11856,25,22,1.14,0.0399,2591,30,49.6011,51.5953,28.6252,0.0997,0.0034,0.0053,0.016,32.3182,16.1982,69.5293,29.5601,39.821,1.6815,0.7078,0.4379,10.2687,1.9902,8.5285,2.3945,10.2466,621.2508,34.2555,38.689,44.3893,54.2402,0.3222,38.6126,347.1303
76561198183991246,W1CKEDC,10344,13,23,0.57,-0.056,1669,24,54.3795,57.1424,59.918,0.1572,0.003,0.0144,-0.006,34.3313,16.9649,86.5053,30.9108,42.4654,2.6049,0.579,0.476,5.302,14.7077,5.8439,0.6019,13.1871,697.385,33.4297,43.9536,53.9164,46.84,0.2891,55.224,223.3067
76561198935151046,george,11799,16,18,0.89,-0.059,1521,23,45.2242,61.7911,68.0024,0.1037,0.0126,0.008,0.0115,30.157,13.4379,74.3579,33.0812,55.121,2.7002,0.6206,0.4188,10.062,13.2504,11.2633,0.1658,10.867,606.1994,32.2472,40.9001,45.1699,56.1795,0.3725,40.1488,249.4714
76561198452872946,PRIIMO,11458,19,17,1.12,-0.0174,2074,24,70.5402,51.1967,55.9204,0.1745,-0.0109,0.013,0.0149,39.7156,13.8697,80.5983,46.5961,55.9566,2.5345,0.6554,0.4547,4.6143,8.6667,5.3458,0.0384,10.1821,633.6069,36.5579,24.8166,36.4124,46.8909,0.2766,46.1044,272.0597
76561199052459518,MarRod,10003,15,21,0.71,-0.058,1894,30,29.4598,48.0061,30.3444,0.1375,0.0142,0.0272,0.0142,32.9442,10.4625,65.8933,21.4011,43.2953,0.7598,0.2452,0.1458,0.0,0.5993,6.9692,0.6657,13.1395,638.8982,35.2432,26.9294,33.6617,49.1335,0.3875,40.4948,141.5714
76561198003762747,Companion_Cube,10949,16,24,0.67,-0.0198,1958,30,84.1345,44.433,23.4016,0.0921,-0.0163,-0.0106,-0.0116,36.6536,18.3662,85.3839,30.2257,38.5175,0.7461,0.1315,0.1469,0.0,0.8311,8.8638,0.7356,10.2086,578.791,43.6257,30.362,39.6429,54.4199,0.282,36.4143,334.5786
76561199583187936,Indica,10469,23,24,0.96,-0.0164,2303,30,83.1472,54.3795,48.0658,0.1087,-0.0012,0.0104,0.0282,40.2957,13.9312,86.2494,29.87,41.8873,2.2453,0.5021,0.562,11.4449,8.3248,6.7328,1.2094,8.4443,600.2166,37.1842,38.5296,46.0454,54.4073,0.288,50.1914,417.9713
76561199803602182,scone,10325,18,15,1.2,-0.0159,1573,20,58.7064,54.3795,45.9254,0.1501,0.0276,0.0388,0.0537,37.12,12.8523,71.9403,35.6497,39.6872,2.7039,0.5447,0.56,5.0231,6.1033,9.8793,1.0399,10.3967,614.0704,37.7335,35.193,35.9363,41.5853,0.3803,51.5508,270.025
76561198357679445,Taz,11245,14,14,1.0,-0.0128,1428,20,51.5953,51.5953,50.1736,0.1472,-0.0239,0.0022,0.0176,35.5248,15.6288,74.922,27.3566,34.2575,2.4789,0.5253,0.5271,5.6525,9.9531,10.7736,0.9537,10.77,676.2391,32.9262,35.2081,36.1456,48.5711,0.3893,44.7934,265.9875
76561198082875428,Sir Cheezington,10000,11,20,0.55,-0.0606,1251,22,55.9618,31.5614,53.0938,0.1041,-0.0396,-0.0436,-0.0412,34.7076,18.8411,79.3527,27.6223,35.368,2.6953,0.5206,0.3966,3.7641,12.9615,7.6079,0.5939,9.489,756.6555,33.7106,19.927,29.8799,47.662,0.2107,39.6911,280.5284
76561198045121492,Hindu Baller,11149,11,17,0.65,-0.042,1092,22,62.1719,48.0061,36.3819,0.1226,-0.008,0.006,0.006,34.7861,14.4154,86.7393,16.8307,34.3955,1.959,0.4122,0.3597,5.6505,3.0,5.4614,0.0907,9.3588,725.6361,35.3476,33.5721,40.4204,54.4118,0.3457,43.9877,215.0093
76561198119812208,Frankie,10745,16,9,1.78,-0.0057,1603,18,77.6373,59.4835,42.663,0.1001,0.0134,0.0227,0.0054,38.0528,13.5819,82.1573,42.3731,52.4667,2.0659,0.453,0.4666,5.9395,7.353,5.9048,0.4478,8.6498,612.4818,40.1978,37.3232,43.5734,48.1585,0.3219,49.6943,246.553
76561198989087500,Alexander the Dank,11386,16,10,1.6,0.0617,1397,18,61.4092,44.0382,61.5419,0.1045,-0.0004,0.0116,0.0129,37.2669,10.0299,81.941,23.5839,30.828,2.7007,0.6635,0.662,5.7834,20.4869,8.2609,0.2768,9.9219,660.6487,37.1024,34.5317,34.5317,48.1469,0.3467,39.7585,146.1209
76561198094213878,The Teletubbies Sun,10749,18,10,1.8,0.0209,1964,18,51.1967,47.6078,34.4946,0.1103,-0.0448,-0.0065,-0.0368,31.8028,13.2403,80.4767,38.2323,40.8112,1.6638,0.4921,0.659,3.3691,2.0245,9.9807,0.1161,9.6192,661.2466,31.0944,31.9271,33.969,51.6058,0.2997,40.4413,379.0322
76561197988532657,FUNBOYZ.VERBSbtw[H],11925,14,19,0.74,-0.0607,1619,24,70.884,53.9828,58.8744,0.1443,-0.0057,-0.0153,0.0003,35.7668,20.2187,85.6498,32.3647,44.6495,2.6655,0.431,0.4166,8.328,7.8957,10.7178,0.2672,10.7458,701.4848,38.2574,43.3423,49.7952,49.2158,0.2497,51.7834,436.3579
76561199041022948,Jonas,10877,13,19,0.68,-0.0273,1321,24,61.0261,42.074,51.677,0.1148,-0.0096,0.0018,-0.0204,37.5196,15.049,85.4141,26.427,39.511,2.0533,0.4235,0.3244,4.9826,6.1148,8.0523,0.7111,13.0466,733.26,43.5588,37.8732,44.7646,49.0589,0.1776,49.0984,239.8612
76561198091089747,Big Ron,11378,21,17,1.24,0.0491,2160,22,42.8576,48.0061,47.9319,0.1765,-0.0005,-0.0093,0.0013,32.5945,15.1796,78.0484,20.504,28.7111,2.6011,0.4709,0.566,7.9015,5.3748,6.8164,0.9359,13.348,676.4151,35.0456,33.0616,38.8043,54.2295,0.3458,47.5897,368.4101
76561198024379841,Pylo,10016,17,17,1.0,0.0123,1857,22,50.7978,56.7495,48.133,0.1342,0.0101,0.0238,0.0002,34.4642,9.961,80.5613,35.9538,45.8637,2.1143,0.5558,0.2549,2.3718,5.2932,8.3538,0.1331,10.657,658.4437,34.0059,42.2504,44.5642,54.2319,0.3061,44.8383,182.4216
76561199073212951,Big Hank,10494,7,17,0.41,-0.0528,1093,20,44.0382,58.7064,37.613,0.1079,0.022,0.0066,-0.0059,31.6401,14.7034,77.2172,42.2094,56.0113,1.9442,0.4665,0.38,1.7665,4.2657,7.3004,0.5702,11.1699,658.2304,30.0621,40.4398,46.5584,51.536,0.3081,40.5749,541.6068
76561199229750001,xxx4k_ultra,11466,16,17,0.94,-0.0411,1521,23,53.1881,57.926,52.8087,0.1613,0.0154,0.0142,0.004,32.8351,15.2049,71.8293,15.9709,47.2176,2.7502,0.5421,0.4864,5.0651,11.6962,7.795,0.9267,10.2825,617.2855,35.865,32.1227,40.7485,58.5001,0.4395,41.6977,178.5159
76561199170605830,DOT-111 tank car,10004,24,12,2.0,0.1327,2136,20,42.8576,67.0031,51.6174,0.1676,0.0181,0.0288,0.0222,29.4756,15.8953,80.6685,48.5313,57.1746,2.6038,0.5531,0.42,8.3235,7.756,7.1481,1.5983,12.364,688.1392,34.5678,44.4337,47.2231,48.5006,0.3671,46.3042,181.3503
76561198979192612,Smut Enjoyer,11711,7,7,1.0,-0.0203,769,10,84.3752,43.6441,43.9265,0.0727,-0.014,-0.0175,-0.0129,38.5924,21.349,91.2044,25.9881,33.385,1.5513,0.4141,0.1281,4.0886,1.7973,8.1365,0.4814,8.6675,727.4395,40.3823,38.3931,41.5164,50.1771,0.238,46.9269,290.3595
76561198193736862,𝓳𝓪𝓭𝓮,10706,15,15,1.0,0.0043,1645,22,22.6627,37.07,68.6047,0.0794,-0.0352,-0.0053,-0.0211,31.254,13.166,67.7606,20.5325,28.213,2.5654,0.5772,0.1869,4.6742,9.3195,10.8092,0.4925,12.4238,710.3011,28.1801,25.6274,32.1301,49.0312,0.2849,43.9416,186.7419
76561199072876584,gattsuro,11920,17,16,1.06,0.0062,1499,22,48.0061,45.6205,25.2668,0.1048,-0.0099,-0.0062,-0.004,32.2881,14.1076,72.3156,41.9574,51.5384,0.7593,0.233,0.1802,7.7674,0.5,8.2142,0.0741,11.0229,579.3781,30.3461,30.2357,35.6513,52.0614,0.2242,39.3699,159.5941
76561198926310039,Claydoe46,10801,13,16,0.81,-0.0049,1451,21,23.8852,49.2022,52.8262,0.1252,-0.0204,-0.0185,0.0012,31.0214,13.2295,66.2266,25.8807,37.4754,2.4303,0.6343,0.4295,6.7487,5.5669,11.5431,0.5971,12.3644,708.9833,31.837,32.5218,37.4549,51.032,0.3079,52.5287,301.8913
76561198203203943,Mason Frot,11615,17,12,1.42,0.0422,1776,20,78.2305,63.3072,59.1275,0.1596,0.0169,0.03,0.0206,39.953,13.348,83.9231,47.8827,57.5055,2.8688,0.6223,0.656,10.0624,6.4609,7.8024,0.2697,11.002,608.342,43.9629,25.7018,33.1863,46.5592,0.4322,48.4393,286.3518
76561198353019311,painlessgorilla,10532,16,12,1.33,0.0358,1866,18,64.4309,56.3559,51.879,0.1345,0.0145,0.015,0.0199,40.2486,10.5284,79.7026,28.1975,46.0487,2.5007,0.4436,0.2723,5.9095,3.8175,12.3836,0.2376,12.0142,657.3263,44.0707,37.0412,50.4328,53.4774,0.3245,46.0444,487.393
76561198308886222,Young Man,10499,16,13,1.23,0.0059,1432,19,48.0061,58.7064,24.215,0.089,0.0183,0.0062,0.0075,35.3158,14.5725,69.2349,38.7352,48.8456,1.1337,0.2284,0.3867,0.7934,1.8479,9.975,0.3316,11.062,596.9736,29.7551,42.3418,43.7468,52.4157,0.3466,39.9691,64.1521
76561199760521436,An Alolan Vulpix,11387,18,12,1.5,0.0495,1873,23,72.5747,71.226,54.7953,0.1438,0.0429,0.0486,0.0275,39.9461,10.0493,82.1988,52.3448,58.6149,2.443,0.6228,0.4305,4.5479,12.4807,6.548,0.1085,9.8143,646.4566,43.6658,48.6419,51.9779,46.709,0.3667,51.0929,285.1029
76561199134673763,NARC15SIST,11171,33,18,1.83,0.095,3168,24,65.9097,56.3559,52.2988,0.0872,0.0016,-0.0117,0.0053,32.2784,19.1535,80.9542,43.5367,52.1052,3.0069,0.5499,0.2901,9.5418,8.0674,5.9918,0.7868,8.5622,651.6708,31.7493,39.7789,47.6128,48.2821,0.2649,47.5474,374.1944
76561198994972274,bingus,10922,14,16,0.88,0.0218,1442,24,73.5653,51.5953,67.6123,0.1654,0.0076,0.0386,0.0166,33.805,25.3088,78.6852,39.2423,54.1183,3.0174,0.8453,0.4036,5.6696,11.4083,16.9644,0.7208,10.3771,632.9818,35.8018,33.2195,34.1286,46.5105,0.319,41.4757,483.2231
76561198921538342,BoostKnuckle,10887,16,24,0.67,-0.0184,1908,29,57.1424,63.6831,71.1148,0.1222,0.013,0.0092,0.0301,39.5688,8.7475,70.9834,42.5456,53.5455,2.883,0.5047,0.2888,8.7285,7.4402,11.4043,0.1818,10.6954,598.6263,38.3222,47.2919,50.2219,51.1139,0.3108,48.8678,189.034
76561199135760066,John Branson,11888,15,11,1.36,-0.0041,1601,20,62.93,45.2242,45.3419,0.1292,-0.0047,0.0171,0.0053,34.1408,20.1765,80.479,38.0969,40.7789,2.5099,0.3539,0.3597,3.8102,12.0594,6.5661,0.3538,11.7982,667.5,37.1086,31.6238,34.6345,41.4882,0.3024,42.7317,110.3544
76561199102913541,lebunbun,10617,2,10,0.2,-0.0898,455,11,47.2097,50.7978,47.7498,0.1184,-0.0297,0.0202,-0.01,33.9202,15.8414,71.5417,24.0041,39.8846,2.5583,0.5931,0.701,7.5924,6.3553,6.7238,1.3231,11.6907,664.7814,36.9964,24.8949,24.8949,51.5682,0.4455,43.0454,288.2673
76561199547046999,Vicious,10159,14,8,1.75,0.061,1644,15,47.2097,50.0,64.8356,0.1064,-0.0338,0.0001,0.0005,33.9626,17.4513,78.171,27.4432,33.0631,2.7338,0.5289,0.3107,2.7913,18.3812,9.1953,0.3403,12.6936,687.1989,32.4095,29.828,45.3409,51.94,0.2739,58.914,133.0313
76561199888196376,Tim,10000,4,15,0.27,-0.0744,675,15,83.3977,56.7495,54.8476,0.1258,0.0149,-0.0104,0.0132,34.9169,24.7596,84.5194,32.9997,40.9108,2.5817,0.4472,0.3024,2.8696,10.5435,8.4175,0.7523,8.7966,614.4448,35.1586,50.3315,54.0945,49.1881,0.3053,42.7357,185.5234
76561198027424036,|Mercury|,10480,19,14,1.36,0.0469,1879,24,30.5026,50.0,58.1725,0.1259,-0.0197,-0.003,0.0114,28.8759,11.6375,69.1898,21.3565,31.3724,2.5119,0.7147,0.5211,8.6981,5.0143,8.0471,0.7284,11.0163,641.5405,31.1171,37.6524,39.7987,49.5271,0.3869,41.9195,243.3466
76561199183316742,DrSnuffles,10887,11,6,1.83,0.0019,1069,17,57.926,56.3559,63.4459,0.1128,-0.0039,0.0098,-0.0064,30.3997,22.7102,75.2403,30.3034,40.2385,2.8856,0.8359,0.4031,3.7898,11.3512,6.8912,0.4312,9.1913,700.1675,34.972,30.4064,35.7722,49.6402,0.4172,49.5215,197.748
76561198179460466,Ang3l,10930,8,12,0.67,-0.0219,656,17,59.4835,52.7903,33.7479,0.1275,0.0121,0.0019,0.0088,35.1897,13.9928,86.8878,32.1124,44.5325,2.2227,0.5146,0.7099,2.946,8.2292,4.6859,1.022,10.8486,692.8365,33.3303,52.6041,54.4069,50.3759,0.2378,40.7062,184.6843
76561198005111969,Fordy,11322,10,13,0.77,-0.0475,1077,17,77.6373,59.8706,52.5401,0.1455,0.0168,0.0336,0.0167,42.8145,10.0187,82.2194,48.0834,53.3036,2.132,0.4999,0.3864,14.8849,5.6003,9.9746,0.0,10.4404,633.1599,46.114,36.0252,37.575,53.0639,0.2938,52.4789,462.3018
76561199241345101,Cian Hunt,10000,15,18,0.83,-0.0115,1813,21,59.4835,59.0954,38.9071,0.1813,0.0024,0.0113,0.0108,33.7818,16.4933,75.8706,41.2671,51.0915,2.4421,0.5037,0.5097,1.1907,9.8626,7.1184,1.8625,9.9123,622.0911,33.4906,16.7997,16.7997,43.1741,0.5285,48.5072,264.401
76561198161044032,scount666,10080,7,15,0.47,-0.0537,875,16,31.2067,37.8281,45.6666,0.0886,-0.0336,-0.0221,-0.0224,30.4689,15.5663,66.753,38.3649,45.9515,2.8766,0.5523,0.3043,5.18,8.011,3.4233,1.2655,11.0501,681.2214,30.4145,17.3048,26.5407,54.5804,0.2401,33.9484,208.8163
76561198775076242,Gast,10545,13,15,0.87,-0.0418,1324,17,71.226,58.7064,33.011,0.1841,0.0075,0.0119,0.0111,31.4792,28.2772,86.797,47.0038,58.6603,2.0314,0.436,0.3192,4.2788,4.7889,6.7585,1.1594,10.2681,686.4389,28.2705,39.6008,43.7883,43.1555,0.2909,49.4968,327.6935
76561198189163347,Hybrid510,11700,16,18,0.89,-0.0021,1660,22,82.6391,56.7495,45.1693,0.1208,0.029,0.0234,0.0033,35.5604,19.9919,87.7387,27.9999,36.3847,2.4449,0.4117,0.53,7.4268,7.9708,6.5852,0.0572,9.0126,626.36,38.9699,35.154,46.2308,53.7385,0.3832,46.5997,493.8677
76561198094284991,JaceWind,10927,12,18,0.67,-0.032,1489,22,77.035,75.1748,51.6691,0.1098,0.0347,0.0151,0.0028,37.4274,12.5374,87.0741,50.457,61.3682,2.5797,0.5984,0.3437,4.2132,6.2374,7.9247,0.2408,8.8989,625.3951,38.9386,42.31,51.2227,60.2045,0.3928,50.4917,371.2573
76561198772698750,AyyJayy,10759,17,8,2.13,0.0653,1606,16,38.2089,48.0061,56.4676,0.1426,-0.0198,-0.0182,-0.0044,30.615,13.8922,73.4625,28.0387,35.4915,2.797,0.5373,0.3153,3.6741,9.8297,7.5889,0.8251,10.4122,682.9637,31.0162,41.6119,48.8123,47.0069,0.2888,42.149,299.1956
76561198071611485,Aloysius,11727,15,18,0.83,0.0499,2044,20,45.2242,49.2022,57.836,0.0997,0.0245,0.0008,-0.0174,30.2554,15.9668,79.4467,31.6549,43.9155,2.7898,0.6356,0.2173,7.3291,10.5201,5.6278,1.0039,10.9522,677.0658,30.5178,47.391,58.1997,42.7832,0.2834,31.0016,283.3756
76561197964448264,sGt | Bitcoin to $1M,10320,8,17,0.47,-0.0423,1271,20,51.1967,46.8119,65.9506,0.1217,0.0002,0.0063,0.0041,36.5176,14.8052,75.8958,45.24,49.1216,2.7574,0.6933,0.3893,5.6584,9.8534,13.2294,0.0125,11.2792,719.0437,37.9108,29.3023,33.9563,46.1002,0.215,50.7998,261.5538
76561198266224091,Aevum,11121,17,16,1.06,-0.0453,1591,21,43.2505,50.0,49.8649,0.0866,-0.0193,-0.0291,-0.0183,29.343,14.4122,71.7364,24.4516,42.75,2.3816,0.66,0.6763,4.2113,7.756,9.9203,0.0039,9.697,593.4045,27.5679,32.7577,40.3824,48.5985,0.3665,40.3571,219.2905
76561198193953450,Child Of Light,11685,18,15,1.2,0.036,2119,21,65.5422,54.3795,65.244,0.1117,0.0009,0.0161,0.0326,37.3607,16.4301,69.7933,31.0407,39.9611,2.7373,0.6608,0.3183,6.6226,14.2483,8.8077,0.4207,10.0438,642.8154,44.3403,37.4301,41.7086,50.3931,0.3334,50.3926,272.2064
76561197961258081,Kyuriel,10760,23,11,2.09,0.0788,2036,22,75.1748,56.3559,52.9706,0.115,0.0143,0.0191,0.0493,37.1816,13.1075,87.4259,36.5491,38.8878,2.9061,0.6028,0.4898,6.0172,10.4241,8.3132,2.3466,9.2543,627.6444,36.9454,48.5317,54.4861,50.0658,0.2836,44.7746,322.7569
76561198345591470,Silky Tupp,10245,18,17,1.06,0.0159,2036,22,69.4974,59.0954,51.5245,0.1554,0.033,0.0325,0.0209,39.8727,10.7836,77.2275,34.5096,50.0463,2.1603,0.6547,0.5306,8.5285,4.5008,8.8217,0.3015,11.1987,576.0385,41.18,47.6941,55.7835,54.5035,0.2819,41.401,266.9522
76561199438510650,jango,10463,5,14,0.36,-0.0135,801,16,76.4238,45.2242,44.6192,0.1499,-0.0189,-0.0171,0.0072,40.5559,16.6617,88.0271,34.3649,42.2784,2.4933,0.5468,0.6176,6.679,8.5244,6.4553,1.1007,11.4506,699.4976,41.9718,23.0307,29.927,62.9395,0.2541,43.2187,366.0079
76561198854030657,Tricked,10117,24,22,1.09,-0.0046,2573,30,71.226,55.9618,60.2372,0.0884,-0.0051,0.0065,0.0066,35.1972,14.2867,84.2965,30.4483,40.9183,2.4946,0.5083,0.4013,7.9873,8.4684,10.7288,0.4975,9.6018,617.5818,37.032,42.2204,43.1524,61.3438,0.3232,40.5781,268.6726
76561199107132010,Magikal_Akern,11945,19,16,1.19,0.0208,1962,22,59.4835,42.4655,49.1136,0.118,-0.0103,-0.0029,0.0027,34.1875,13.8336,81.2143,35.75,43.2649,2.4023,0.4839,0.3979,5.0027,4.4485,8.7423,0.375,10.8489,630.9873,35.1663,20.021,24.0623,40.8726,0.3574,40.5451,163.1395
76561199143659056,Triangulus the Foul,11597,18,14,1.29,0.019,1966,22,68.7933,50.7978,47.4243,0.115,-0.0013,0.0012,-0.0018,32.6977,19.9797,84.1959,29.8027,46.3381,1.9438,0.5239,0.3642,6.1832,3.963,8.176,0.1769,9.794,644.2222,33.154,32.6258,42.7675,47.6821,0.2842,52.1109,412.6973
76561198258383280,𝓜𝓜,10484,11,17,0.65,-0.0118,1247,22,81.594,46.8119,39.459,0.075,0.016,0.014,-0.0216,38.1323,14.602,92.4806,33.317,47.0056,2.0312,0.4895,0.4679,4.4417,3.4525,7.2947,0.1712,8.819,612.9492,32.9722,33.552,38.4156,47.9142,0.2632,43.5279,351.659
76561198142027209,coold,10821,18,12,1.5,0.0449,1827,22,40.5165,31.5614,66.4718,0.0774,-0.0356,-0.0311,-0.011,30.2675,15.9439,76.3198,24.353,26.5923,2.7504,0.66,0.4713,4.6639,10.5812,11.2671,0.6795,11.144,696.0103,31.8617,24.652,31.4326,56.5339,0.1926,38.6893,237.7795
76561198809381068,Coach Bombay,10836,22,9,2.44,0.1002,2166,16,58.3166,33.7243,59.6997,0.1101,-0.0372,-0.014,-0.0159,35.4689,13.4512,81.5674,30.851,36.5161,2.7529,0.473,0.2618,4.4525,10.6174,6.4423,0.0603,10.7847,699.0427,39.3326,21.3054,26.7514,50.1399,0.2519,32.9832,224.5764
76561199470581398,Fl@pi,11407,22,9,2.44,0.1027,2298,18,70.884,59.0954,53.7792,0.1604,0.0153,0.0187,0.0161,33.6037,17.4736,83.9606,43.4531,60.087,2.899,0.7515,0.4239,5.3939,9.4654,7.9758,0.3232,9.3121,642.4132,36.6061,43.4227,49.964,40.8914,0.2937,46.3978,307.4547
76561198894241968,Remedy,10678,18,6,3.0,0.1317,1483,14,38.2089,45.6205,61.815,0.0681,-0.0386,-0.0191,-0.0261,32.0782,11.7932,81.0487,33.6775,48.3953,2.7752,0.7743,0.6102,3.5417,15.4823,7.735,0.0738,13.1843,695.929,34.1219,24.9461,29.9461,44.9849,0.3238,42.9278,189.4565
