steamId,name,target_rating_system,target_rating,premier_rating,faceit_level,faceit_elo,leetify_rank,wingman_rank,renown_rank,match_kills,match_deaths,match_kd_ratio,match_leetify_rating,match_damage,match_rounds_count,aim,positioning,utility,clutch,opening,ct_leetify,t_leetify,accuracy_enemy_spotted,accuracy_head,counter_strafing_good_shots_ratio,ct_opening_aggression_success_rate,ct_opening_duel_success_percentage,flashbang_hit_foe_avg_duration,flashbang_hit_foe_per_flashbang,flashbang_hit_friend_per_flashbang,flashbang_leading_to_kill,flashbang_thrown,he_foes_damage_avg,he_friends_damage_avg,preaim,reaction_time_ms,spray_accuracy,t_opening_aggression_success_rate,t_opening_duel_success_percentage,traded_deaths_success_percentage,trade_kill_opportunities_per_round,trade_kills_success_percentage,utility_on_death_avg
76561198855758438,CLOUDZINO,faceit,10,,10,2581.0,3.06,,,30,9,3.33,0.1398,2486,19,87.0762,66.2757,58.7681,0.1558,0.0175,0.0208,0.0402,37.4226,21.1663,82.7444,36.5653,51.0455,2.8936,0.5049,0.5755,8.2295,12.5216,10.734,0.9585,8.8706,532.2544,36.2563,37.6483,48.1307,55.4971,0.366,55.8828,306.016
76561198299495675,Maxuel,faceit,10,23998.0,10,2868.0,1.49,16.0,,20,17,1.18,0.0224,1850,19,83.3977,54.3795,57.0579,0.1735,-0.0015,0.011,0.0187,34.0489,31.327,84.8941,27.479,42.672,2.7472,0.4918,0.4511,7.9943,11.714,5.5827,0.8207,11.1996,632.4909,36.3191,38.0137,49.6943,57.6587,0.2738,48.7368,287.686
76561198149376869,Axaqifika,faceit,10,25448.0,10,2954.0,1.82,14.0,,36,42,0.86,-0.0057,4269,60,92.3641,55.1717,62.1296,0.151,-0.0086,0.0303,0.0052,38.5607,25.1249,89.9951,45.697,55.7553,2.5673,0.538,0.3787,10.5674,11.0932,10.9609,0.4411,8.6655,576.823,37.0625,30.6868,33.7044,43.1918,0.3206,49.7781,349.2919
76561199042179399,kAAdory,faceit,10,29896.0,10,3640.0,5.63,17.0,,57,46,1.24,0.0299,5412,60,96.7843,66.6402,50.3843,0.156,0.0395,0.0545,0.0583,42.0853,28.4084,84.9936,50.5738,62.0875,2.5736,0.4881,0.2853,6.3492,7.7922,5.1103,0.2902,7.4825,563.5484,44.0279,53.5181,61.0449,52.3171,0.248,44.7867,328.2516
76561198024260620,shroon,faceit,10,,10,2540.0,0.91,17.0,,18,11,1.64,0.0024,1684,19,89.2512,50.0,68.9657,0.1194,-0.0155,0.0145,0.0035,35.578,25.8813,86.3807,27.9648,42.7586,2.9258,0.6122,0.4024,8.9674,12.8013,9.2,0.3483,10.2546,553.1717,39.8369,24.4829,28.1925,57.9969,0.3335,49.552,321.0525
76561198135628407,Dirty-Dizzle,faceit,10,25403.0,10,2761.0,0.96,,,27,39,0.69,-0.0231,3562,60,82.3814,55.567,63.9356,0.0789,0.0214,0.0125,0.0068,33.4157,23.106,77.8661,39.1151,55.8943,2.928,0.6775,0.4089,7.9437,12.8427,8.9978,0.8674,8.3552,555.7037,38.6882,27.4131,33.7805,56.4086,0.3287,43.3203,235.6573
76561198074941114,JonjiJLC,faceit,10,29192.0,10,2654.0,0.8200000000000001,16.0,,7,17,0.41,-0.0298,1199,19,57.5345,55.567,77.1342,0.1164,0.0039,0.0188,-0.0024,33.1207,19.2055,74.6014,40.0028,48.1811,2.9643,0.6565,0.465,9.5316,19.9627,9.7663,0.2832,11.8305,603.7407,34.1631,40.8512,46.0534,52.943,0.273,44.9176,230.2531
76561198158019625,TranQuille-,faceit,10,29802.0,10,3213.0,0.69,,,39,47,0.83,-0.016,4509,60,89.9727,55.1717,57.6031,0.1162,0.0143,0.0002,0.0127,33.1262,31.5186,86.7485,30.7828,44.0742,2.3699,0.5656,0.3512,6.3428,9.5046,10.6125,0.3904,7.6965,618.3328,35.2926,43.4496,44.9279,48.757,0.2921,52.0665,329.274
76561198365018206,bibiahn,faceit,10,,10,3130.0,1.16,14.0,,8,14,0.57,-0.052,1100,24,89.7958,61.7911,72.5452,0.1258,-0.0018,0.0208,0.0029,38.1599,21.1321,82.5746,36.0372,51.541,2.8091,0.5674,0.3582,15.13,12.8039,8.6527,0.5832,9.4396,513.2878,41.1406,30.1504,35.3756,52.2541,0.4373,46.2898,260.8473
76561198399009695,Ecujutaw,faceit,10,,10,4363.0,5.5,17.0,,26,15,1.73,0.0369,2756,24,96.0796,66.2757,56.1069,0.2189,0.0626,0.0396,0.0717,38.9762,29.6334,85.7106,37.1963,59.4207,2.7959,0.6289,0.7267,14.153,7.0215,9.8633,0.9888,8.3433,497.3013,38.1015,48.0467,57.2355,48.2258,0.3395,47.9309,279.245
76561198281439400,hysssteria,faceit,10,31307.0,10,2992.0,1.23,18.0,,17,16,1.06,0.0176,1646,24,90.4902,64.4309,54.7813,0.0959,0.022,0.0132,0.0114,38.8436,26.5982,77.3296,44.4073,57.4291,2.258,0.5683,0.5661,9.1826,7.2521,9.5326,0.3513,8.8923,558.3222,42.6141,42.0673,49.7244,55.5517,0.2865,51.7826,280.9299
76561199218874679,Nico1ajus,faceit,10,,10,3879.0,2.85,17.0,,25,16,1.56,0.0288,2630,24,94.1792,77.935,50.3232,0.0954,0.0236,0.029,0.028,38.0637,22.2627,84.2887,46.9504,59.0851,2.255,0.5047,0.471,8.1717,5.2943,7.8107,0.5089,6.479,511.0308,40.11,48.8445,54.0062,63.334,0.4029,52.5819,327.0231
76561197999216632,haptiiC,faceit,10,,10,3488.0,1.34,,,15,16,0.94,-0.0103,1714,24,74.5373,61.7911,72.8279,0.0822,0.0141,0.0136,0.0132,36.1171,20.2272,76.336,39.0663,53.6726,2.8721,0.6236,0.3758,7.0379,14.1648,12.1919,0.3452,10.5774,555.2407,35.6346,39.1405,49.6708,57.1769,0.3178,44.2637,243.447
76561199013511067,jsr-,faceit,10,,10,2324.0,0.38999999999999996,,,17,17,1.0,-0.0025,1640,24,75.4903,49.2022,53.3905,0.1119,-0.0097,0.0048,0.003,34.7902,20.3256,80.1444,39.0674,50.0652,2.6118,0.4684,0.4957,6.9387,6.9157,8.1187,0.3507,9.3563,587.2238,34.3102,25.5009,36.8285,53.4768,0.2286,53.1425,331.8634
76561197979320532,Azysw,faceit,10,27540.0,10,2792.0,1.73,17.0,,17,18,0.94,0.0125,1656,24,78.8145,68.7933,68.431,0.1387,0.0203,0.0149,0.0193,37.1504,21.7672,76.0489,47.26,57.8589,3.1874,0.6216,0.5275,18.5469,10.0493,8.1639,0.431,10.5196,536.7011,35.2526,45.382,55.3315,57.1365,0.3252,46.4188,216.7679
76561198154460384,buckets,faceit,10,26228.0,10,2617.0,0.16,15.0,,17,16,1.06,0.0222,1582,24,88.686,57.5345,60.8082,0.0856,0.0164,0.0141,-0.0115,37.4588,24.7911,83.2609,42.7468,48.5064,2.7231,0.57,0.5946,4.575,16.0224,7.6244,0.1041,9.0651,617.7456,44.1501,25.4398,38.347,49.0114,0.3539,52.2599,108.16
76561198404531743,brarrpeek,faceit,10,29095.0,10,2384.0,2.33,17.0,,16,14,1.14,0.0223,1714,24,88.8767,68.0822,58.3758,0.1244,0.0098,0.0329,0.014,37.644,26.841,84.5644,55.0466,64.5985,2.9248,0.6567,0.4694,13.1785,9.9005,8.3016,2.1583,9.6902,592.7854,38.488,37.2107,40.601,50.1696,0.3174,59.0081,390.339
76561197967516987,Ivisal,faceit,10,26647.0,10,2795.0,-0.19,,,20,18,1.11,-0.0007,2308,24,93.9429,57.926,49.0293,0.0544,-0.0149,-0.0028,-0.0009,40.6523,24.6627,88.4147,46.2492,55.7288,2.321,0.4281,0.3921,8.0395,7.6539,9.8343,0.26,9.885,591.4778,47.2583,34.2634,41.3318,45.3285,0.252,61.7269,392.2848
76561198801857825,Raa,faceit,10,25380.0,10,2471.0,1.6,,,12,16,0.75,-0.0031,1463,24,71.226,64.8027,52.2498,0.1322,0.0019,0.017,0.015,33.2981,17.7443,70.3856,44.4126,58.6209,2.5131,0.5257,0.5262,3.8862,9.295,8.0636,0.4166,9.2571,524.955,39.4867,30.8281,38.4912,55.8999,0.403,44.1201,434.337
76561199440755280,seg-,faceit,10,29436.0,10,2015.0,2.11,,,12,17,0.71,-0.0465,1232,24,75.4903,56.3559,71.0734,0.1433,0.0207,0.0023,0.0415,33.408,29.0389,83.0817,41.035,53.6733,3.0852,0.5404,0.3073,7.9878,15.5753,6.5643,0.3106,11.8869,628.4444,32.8095,36.786,41.3522,51.8238,0.3157,41.1501,215.0441
76561198377691451,brooks,faceit,10,,10,2795.0,3.82,16.0,,22,15,1.47,0.0465,2533,24,83.8913,55.567,67.8419,0.1606,0.0095,0.0484,0.0267,34.1418,23.2705,78.5877,40.1553,51.0374,2.9392,0.5679,0.5246,6.422,13.2928,10.5704,0.092,8.5159,499.0466,32.2432,27.0542,36.026,54.3985,0.3473,43.3598,196.3344
76561198982848151,_J4if,faceit,10,24033.0,10,2725.0,1.77,16.0,,21,20,1.05,-0.0182,2346,24,80.785,64.0576,71.1966,0.0774,0.0226,0.0085,0.0279,34.4375,25.0225,80.4339,44.0847,58.3831,3.0401,0.7732,0.5979,12.8735,13.3973,8.8166,0.3066,9.1907,620.0134,38.0039,37.6346,45.1741,61.8589,0.3261,42.4684,254.9539
76561198320773550,makku,faceit,10,,10,2740.0,1.67,,,19,8,2.38,0.037,1965,16,94.2947,65.5422,61.2302,0.1014,0.0541,0.0262,0.007,41.1117,21.0113,85.1384,56.7071,63.5184,2.7593,0.51,0.4454,9.7792,15.8952,6.5619,0.6402,8.2393,531.3578,44.9048,43.1537,51.6612,48.0889,0.2692,49.8263,252.0269
76561198154713676,osmanitoo,faceit,10,27157.0,10,2206.0,0.86,16.0,,16,7,2.29,0.0693,1540,13,81.8589,45.6205,67.9525,0.0991,0.0168,0.0192,-0.0011,37.3179,17.939,81.7941,27.1675,39.9383,2.8141,0.5711,0.3747,7.3272,10.0341,9.264,0.0911,9.0353,574.3344,38.771,30.1468,33.3202,49.8443,0.2889,49.7981,236.3793
76561198005646253,1pj_teDdy,faceit,10,24088.0,10,2567.0,-0.42,,,11,14,0.79,-0.0528,1207,16,72.5747,50.7978,59.739,0.0775,-0.0093,0.0035,-0.0109,35.7167,18.4655,75.8504,36.9568,46.7429,2.8968,0.6431,0.5612,6.7213,13.866,7.9659,1.0915,9.1273,580.8372,35.0759,27.9512,38.5275,59.1083,0.2562,47.0009,196.2075
76561198152485099,Nihlensio,faceit,10,24564.0,10,2236.0,2.22,15.0,,10,6,1.67,0.0743,1279,13,85.3141,58.3166,71.275,0.1066,0.0341,0.0319,0.0118,37.1043,22.8705,81.6591,52.9587,65.391,3.0228,0.5675,0.4204,7.8791,22.3844,6.7533,0.6013,9.0511,589.9756,39.2807,37.6068,41.1897,48.7696,0.2628,42.4899,121.4853
76561198144049686,MargoP,faceit,10,22738.0,10,2480.0,3.3300000000000005,,,13,2,6.5,0.1004,1153,13,90.1475,55.1717,75.4867,0.1192,0.0167,0.034,0.0326,37.2637,23.0458,86.5512,33.6463,44.3662,3.1468,0.6961,0.4713,9.9803,15.9374,8.7059,0.2673,9.0264,561.9765,40.0308,24.4652,33.7768,48.6182,0.4032,49.8414,200.3709
76561199508823512,shywomen,faceit,10,8440.0,10,2202.0,-1.1199999999999999,,,8,14,0.57,-0.0728,929,13,73.2371,49.6011,65.7505,0.079,0.0009,-0.0008,-0.0206,31.5855,24.7418,81.99,40.4271,50.0874,2.6809,0.5911,0.4282,9.5748,10.8185,11.0089,0.5807,9.1868,617.9538,30.2876,31.9851,37.7445,53.57,0.2632,39.9566,258.8567
76561198843230662,Creedenc3,faceit,10,27760.0,10,2471.0,0.91,16.0,19914.0,14,5,2.8,0.0831,1218,13,89.9727,45.6205,59.1333,0.1223,-0.0002,0.0174,-0.0004,42.1338,20.237,78.8962,43.1767,50.3463,2.9045,0.5025,0.6094,10.5498,9.3928,6.3762,0.2975,9.5515,548.2659,44.9732,24.2937,29.4395,46.3946,0.2715,44.1474,257.9057
76561199151342144,1lovebibi,faceit,10,20485.0,10,1172.0,2.86,,,8,14,0.57,-0.004,849,18,86.65,78.2305,55.1447,0.1275,0.0399,0.0327,0.0241,35.009,25.7561,82.5146,56.6568,65.2189,2.8282,0.5527,0.5748,8.6206,8.3634,9.0472,0.5323,7.797,593.0236,35.7787,50.4458,54.2595,56.0062,0.3424,60.4748,340.39
76561198333245150,JBaby,faceit,10,,10,2609.0,1.78,17.0,,13,13,1.0,0.0058,1753,21,70.1944,65.5422,74.5041,0.123,0.0228,0.0238,0.0115,36.9646,14.342,78.4292,53.2541,64.1077,3.2163,0.5816,0.4675,15.2275,11.6396,10.9215,1.0884,10.9434,564.2853,37.6968,29.0903,40.8826,53.2022,0.3669,45.5738,373.4586
76561198273269596,restart--,faceit,10,,10,2458.0,1.6,16.0,,15,15,1.0,-0.0033,1379,21,78.2305,63.6831,71.8896,0.111,0.0175,0.0091,0.0227,35.8233,18.7459,78.5157,46.9546,62.7788,2.7389,0.6845,0.5327,11.8826,17.2904,8.4995,0.3538,10.0719,544.1387,38.3319,35.1278,38.3227,57.8565,0.3483,41.4136,252.602
76561198289491158,JMER,faceit,10,,10,2306.0,1.82,15.0,,18,11,1.64,0.0365,1891,21,82.6391,65.5422,65.2574,0.1437,0.011,0.0323,0.0031,36.6701,18.5433,76.5868,46.8094,60.0606,2.9889,0.5981,0.4169,10.4901,9.8988,10.4246,0.5632,8.2705,566.6748,42.8773,34.765,38.1135,51.7614,0.3979,46.0658,387.9647
76561198060490106,Raids,faceit,10,27738.0,10,2192.0,-0.47000000000000003,17.0,,19,10,1.9,0.0886,2046,21,51.1967,55.1717,77.1335,0.1369,-0.0133,-0.0079,-0.0013,33.3881,14.5262,70.3891,39.1705,49.4723,3.0368,0.576,0.2997,9.1536,17.935,7.8443,0.6848,12.6309,550.4707,35.6542,25.7105,35.5203,55.7805,0.3247,48.2897,231.9223
76561198170891286,wjn,faceit,10,24628.0,10,2232.0,0.24,,,13,15,0.87,-0.0095,1179,21,83.1472,55.1717,54.4447,0.13,-0.0167,0.0075,-0.0032,36.7017,21.0764,90.3475,39.585,56.7435,2.6674,0.5234,0.6276,9.8213,5.4051,12.8301,1.0795,8.6856,663.5183,35.9744,28.8491,39.5747,60.8726,0.2853,41.2478,388.1212
76561197961021014,n0thing,faceit,10,30934.0,10,3220.0,4.75,16.0,,5,16,0.31,-0.0655,985,19,86.8643,65.5422,78.886,0.1467,0.0235,0.0283,0.0638,36.1784,24.3883,81.2785,35.2878,45.89,3.0465,0.7298,0.4427,15.243,16.35,9.6323,0.6967,10.0145,526.8548,37.9621,37.3118,51.3711,59.123,0.3751,50.4834,255.8758
76561198100494962,saadzin_,faceit,10,,10,3908.0,2.12,,,17,14,1.21,0.039,1743,21,96.9258,58.7064,71.5383,0.0427,0.0557,0.0251,0.0171,39.0385,25.423,84.301,52.4509,58.1654,2.9319,0.7123,0.4773,15.1874,17.795,7.6556,1.1677,6.6212,479.6807,43.3504,33.9218,39.552,45.8239,0.3417,39.7588,268.4622
76561197992220633,fl0m,faceit,10,30137.0,10,2761.0,4.99,18.0,,11,14,0.79,-0.0239,1136,19,88.8767,77.6373,80.3735,0.1756,0.0334,0.0345,0.0623,38.9347,21.3497,82.9226,53.1126,67.5175,3.2107,0.7551,0.5396,15.3446,14.2342,11.3892,0.4644,9.6824,562.7302,43.7824,42.2113,48.8346,53.1477,0.4446,51.9989,204.9241
76561198174932007,Sunk_,faceit,10,29227.0,10,3031.0,1.55,,,15,12,1.25,0.0004,1738,19,84.1345,61.7911,50.5083,0.1252,0.029,0.02,0.0112,35.488,22.6887,78.7095,51.9338,58.3966,2.8402,0.5396,0.5941,13.9605,14.6432,4.46,2.338,9.5102,536.3381,39.4221,26.8533,33.5438,48.0441,0.3886,47.2422,301.8748
76561198280357510,joonah,faceit,10,25486.0,10,2216.0,1.35,18.0,,11,9,1.22,-0.0002,1026,19,85.3141,63.6831,65.5184,0.1555,0.0208,0.0144,0.0127,33.6584,26.3443,80.0746,46.0656,61.3306,2.5778,0.5893,0.4647,11.218,13.7656,7.136,0.2519,8.5939,521.6033,32.1039,42.082,45.7705,54.9637,0.318,41.9887,245.1639
76561198062861432,Muscles_CL,faceit,10,26530.0,10,2365.0,0.97,17.0,,12,10,1.2,0.0453,1244,19,93.0563,59.4835,58.8691,0.1101,0.0086,0.0,0.0207,39.7757,24.7282,86.4094,41.2398,51.059,2.9439,0.5745,0.4302,7.96,8.7767,7.3695,0.2435,9.8118,556.1918,43.5464,44.6962,47.5131,49.2543,0.2921,48.2638,316.0896
76561198870425840,rpm,faceit,10,,10,3162.0,-0.11,16.0,,19,12,1.58,0.0347,2065,19,66.6402,52.3922,60.135,0.0642,0.0152,-0.0109,0.0088,35.3416,15.2729,75.3974,32.743,44.4308,2.8527,0.7017,0.4795,9.9282,10.9665,7.5515,0.3065,10.3168,569.6862,36.9436,41.2575,49.5701,46.4952,0.2947,43.3615,296.5091
76561198089765610,Johan,faceit,10,,10,3399.0,2.96,16.0,,20,11,1.82,0.0209,2014,19,77.6373,64.8027,52.5657,0.1635,0.0568,0.0115,0.0489,35.1365,20.8938,73.1019,41.5299,60.8646,2.5929,0.562,0.5206,10.4406,11.4856,6.2149,0.5955,11.2096,515.0879,42.6937,40.8748,48.2116,50.726,0.3514,45.836,390.4153
76561198159837450,HasMat-,faceit,10,29138.0,10,2640.0,0.5499999999999999,,,11,17,0.65,-0.0209,1141,23,89.0651,62.1719,59.4841,0.111,0.0155,0.0123,-0.0018,39.2506,19.6102,84.2859,34.3896,46.489,2.9438,0.5907,0.4144,11.5651,5.632,10.4084,0.2445,8.0632,588.6848,41.9246,44.2792,48.458,59.3442,0.2879,54.7111,438.9751
76561199243333144,GOATPLAYER,faceit,10,19837.0,10,2351.0,1.8499999999999999,,,17,15,1.13,-0.0051,1610,23,86.65,62.5516,53.3393,0.1065,0.032,-0.0001,0.0395,33.3322,24.3811,88.6131,43.4601,53.1992,2.543,0.534,0.4315,11.5673,6.4757,8.604,0.6767,8.4083,600.9514,37.1537,42.7763,56.7048,53.0872,0.3026,43.618,316.1596
76561198080416079,H1Z1,faceit,10,27233.0,10,2457.0,3.18,13.0,,20,15,1.33,0.0009,1929,23,81.594,68.0822,53.0915,0.1769,0.0215,0.0298,0.0338,38.3012,22.1443,76.909,46.9319,54.7456,2.6828,0.489,0.4431,4.7192,15.734,5.7531,0.6079,9.2503,599.4204,39.1226,44.5541,51.5328,55.0223,0.348,46.8705,190.3268
76561199133572698,Well1ngton_,faceit,10,14999.0,10,2262.0,1.95,16.0,,20,16,1.25,0.0136,1860,30,85.5428,52.7903,67.4462,0.1167,0.0359,0.0162,0.0234,38.7704,17.317,84.0189,42.2435,47.7308,2.912,0.6103,0.4664,10.1248,11.2374,9.388,0.1359,7.6125,611.4487,40.4027,42.0247,43.6326,39.7941,0.2975,44.4092,321.4671
76561198100973605,B1gDaddyA,faceit,10,,10,2767.0,2.16,18.0,,26,24,1.08,0.0434,3087,30,70.5402,67.7242,45.0186,0.1153,-0.0004,0.0216,0.0215,35.3905,16.039,75.3437,32.3066,51.0079,1.6613,0.3135,0.1845,6.6076,2.7536,8.4309,0.3771,10.9348,543.2287,39.6438,40.7701,53.3574,64.3025,0.365,48.4759,261.4783
76561197965466165,cyfare,faceit,10,26819.0,10,2762.0,1.22,,,23,19,1.21,-0.0216,2399,30,92.6471,54.7758,60.8102,0.0748,0.0074,0.0182,0.0058,37.5009,26.3213,82.1767,40.7229,55.1125,2.849,0.7543,0.4774,8.0425,11.534,10.1085,0.6013,8.5521,545.568,43.0572,31.5075,36.2836,47.1594,0.322,46.4327,240.9349
76561198872604996,1Tenshi,faceit,10,,10,2386.0,2.22,16.0,,23,21,1.1,-0.0047,2561,30,89.435,69.4974,62.6709,0.1212,0.0136,0.0291,0.0157,33.8608,32.469,88.2529,41.7066,49.0365,2.7314,0.6935,0.5272,8.3235,12.4099,9.2212,0.8786,8.3895,613.8006,30.8299,48.1221,59.6103,59.6806,0.3391,48.9341,150.6045
76561198040144415,points,faceit,10,28534.0,10,3115.0,1.73,14.0,,38,30,1.27,0.0459,3860,41,90.9877,73.5653,57.6484,0.0968,0.027,0.0015,0.0318,36.0033,22.8989,81.3226,42.5963,53.303,2.58,0.6454,0.2773,10.2728,7.7401,7.8677,0.918,7.3735,514.1514,39.658,55.6085,65.7488,53.7718,0.3589,50.2829,308.2783
76561199688348533,zagz,faceit,10,,10,,1.8399999999999999,,,27,30,0.9,-0.0138,2614,41,94.1792,73.2371,36.8882,0.0986,0.0318,0.0199,0.0166,38.7339,24.4831,80.0723,46.7818,53.4526,2.5433,0.5889,0.747,6.7859,4.9889,8.0002,1.2818,7.0397,503.4238,41.4202,52.9074,61.0553,47.0708,0.3791,53.9533,417.4714
76561198249718388,Yakub,faceit,10,27097.0,10,2880.0,0.4,16.0,,30,37,0.81,-0.014,3222,41,85.9929,59.0954,32.6902,0.0602,0.0123,-0.0027,0.011,35.723,25.5325,84.1754,45.3074,54.9967,1.5749,0.2815,0.2783,2.8273,2.2217,6.0591,0.821,9.2177,587.2188,36.2042,43.2954,49.5959,50.8931,0.2518,47.2723,427.4732
76561199081205439,Ludo67,faceit,10,25861.0,10,2301.0,4.72,18.0,,19,16,1.19,0.0448,2145,23,98.4997,61.7911,49.7327,0.1721,0.0129,0.035,0.0585,35.4318,45.2141,91.9612,34.4053,45.8552,2.2882,0.5658,0.2802,6.1791,4.0893,8.8826,0.0,6.9048,584.5487,34.9914,40.4654,43.6256,63.7061,0.2814,57.7935,382.2744
76561198394550646,Ka8oom,faceit,10,,10,3025.0,4.74,16.0,,30,30,1.0,0.0262,3369,41,95.1543,60.2568,47.0636,0.2151,0.0419,0.0416,0.055,41.5815,23.9727,82.0988,41.4205,53.9912,2.4615,0.4321,0.7105,9.1614,7.7129,9.6736,0.7135,8.4223,535.793,47.4443,42.8379,53.5058,47.9018,0.3009,45.4381,266.621
76561199221116886,zxchcs,faceit,10,21093.0,10,2440.0,3.4000000000000004,17.0,,8,15,0.53,-0.0639,694,17,89.7958,60.2568,60.509,0.1551,0.0081,0.036,0.0321,34.5105,37.1515,76.0085,43.8225,59.7386,3.0476,0.5561,0.4707,10.5284,12.1557,7.6548,0.9596,10.2352,519.7264,33.0029,39.9761,43.3358,54.5801,0.2682,48.38,295.3491
76561199097124396,lvmylv,faceit,10,27254.0,10,2186.0,-0.61,16.0,,21,14,1.5,0.071,1807,22,85.083,46.0172,46.3553,0.1739,-0.0189,-0.0093,-0.0026,39.0931,24.1517,79.936,33.0095,42.6642,2.1611,0.5323,0.503,10.195,6.8317,5.2724,0.859,9.0929,650.7524,42.3596,25.1885,32.605,46.9552,0.2866,51.9139,328.4191
76561198101043775,Beyjounn,faceit,10,,10,2831.0,-0.19,17.0,,14,10,1.4,0.0283,1647,17,83.1472,53.1881,61.4232,0.1386,-0.0097,0.0012,-0.0043,33.1756,24.9493,76.4813,31.2754,51.8673,2.8673,0.648,0.5581,9.4357,15.6282,7.6545,0.5806,7.7005,552.4541,36.3522,32.3577,41.9963,41.9712,0.3722,41.9913,188.5047
76561198258278974,GradienTz,faceit,10,,10,2415.0,0.8200000000000001,14.0,,14,7,2.0,0.1215,1078,17,93.4478,52.7903,75.6593,0.0847,0.0398,0.0175,0.0002,39.1918,21.3353,80.9558,40.5218,50.0001,2.8615,0.6528,0.2902,8.169,18.885,8.1907,0.279,7.2509,523.639,45.0979,18.5304,22.3643,52.7738,0.426,37.8708,194.3307
76561198198889518,Kingkai8,faceit,10,,10,2139.0,-0.53,16.0,,16,10,1.6,0.089,1934,17,77.3373,44.0382,66.8607,0.1206,-0.0233,-0.0037,-0.0068,34.6349,21.6743,83.5318,27.7207,36.6819,2.677,0.6244,0.3573,7.66,9.512,14.6686,0.3901,9.517,638.1988,37.2473,25.4892,30.6474,52.3038,0.3225,42.6377,226.6672
76561198251452564,-Chance,faceit,10,,10,2689.0,0.36,,,14,9,1.56,0.0324,1603,17,72.9069,64.8027,70.0046,0.1262,-0.0021,-0.0038,0.0093,37.7981,17.3211,79.1414,37.296,41.7363,2.9993,0.5834,0.3674,7.0419,12.6407,8.6471,0.0921,11.5568,593.6709,39.9466,33.1182,45.6993,61.5468,0.3844,52.2649,194.841
76561198129951074,Kats,faceit,10,30944.0,10,2095.0,-0.52,,,9,15,0.6,-0.0134,1072,17,53.5856,46.0172,62.8683,0.0773,0.0054,-0.004,-0.0065,32.0827,19.9447,64.6902,33.3333,43.5646,2.6315,0.6426,0.4499,7.986,10.4899,8.5691,0.4716,11.4694,546.3276,34.1512,25.9101,37.5327,49.3014,0.3229,36.9119,250.6802
76561198810344417,9cc,faceit,10,29328.0,10,2932.0,2.06,2.0,,18,7,2.57,0.0349,1763,17,91.3085,66.6402,58.8859,0.1613,0.0218,0.0224,0.0187,39.3926,22.9886,85.667,48.9019,64.1333,2.5036,0.5766,0.4515,11.4632,7.8534,8.324,0.5946,9.9079,553.9475,42.8853,39.5364,47.9523,50.268,0.2959,56.5575,283.4244
76561198173620902,GreatestDane,faceit,10,29881.0,10,2455.0,2.97,16.0,,13,13,1.0,-0.0041,1241,17,89.9727,81.3267,52.6271,0.1267,0.0487,0.0236,0.0359,39.2055,21.6043,81.7184,54.4811,63.6409,2.5902,0.5317,0.2883,4.9541,9.0791,12.1103,0.1943,8.4361,550.8303,40.7731,62.6908,64.5252,49.8747,0.4201,49.2244,229.2718
76561198152136946,suityan,faceit,10,31659.0,10,2574.0,2.18,18.0,,7,15,0.47,-0.0347,920,17,92.5066,49.2022,63.2102,0.1597,-0.0094,0.0256,0.0179,34.8556,34.6631,84.2973,23.3281,35.9059,2.4495,0.4221,0.3403,5.7984,10.6672,11.428,0.063,8.8603,560.2726,34.2555,32.2712,38.8006,50.9256,0.3562,44.7522,292.019
76561198255762587,_Hiki_,faceit,10,28571.0,10,2392.0,-0.31,,,3,14,0.21,-0.0959,826,17,79.9546,54.3795,69.6116,0.159,-0.0131,-0.0084,0.0021,34.371,22.8735,77.2019,35.3965,43.9501,3.0457,0.6147,0.4121,7.9844,14.112,9.0579,0.2991,8.6482,557.5397,34.9715,42.457,47.1537,51.0522,0.3203,38.4989,177.1073
76561198307731688,GrapeM3n,faceit,10,29378.0,10,2914.0,3.3300000000000005,,,20,8,2.5,0.0617,1765,17,93.822,60.2568,67.3869,0.1173,0.0166,0.0284,0.0383,38.1836,28.4189,86.9244,34.5001,43.8235,2.866,0.6595,0.3939,17.4504,7.4774,7.4714,0.2903,8.2163,576.1279,39.1835,45.4024,55.5898,45.435,0.3401,48.6628,328.8705
76561198262192572,-mOON,faceit,10,,10,,2.1399999999999997,,,11,8,1.38,-0.0135,1274,17,88.1,72.2405,61.8336,0.0738,0.023,0.0209,0.0221,33.6676,23.66,86.6737,47.3157,58.6486,2.595,0.686,0.3259,12.7168,3.8283,10.163,0.7955,7.3948,560.7361,34.8028,45.1694,52.141,59.8768,0.3971,42.1014,377.6423
76561199095055380,Crev,faceit,10,28106.0,10,1968.0,-0.12,15.0,,11,17,0.65,-0.0463,1373,22,85.083,67.3645,60.5575,0.0785,0.0212,0.009,-0.0109,37.5668,20.2193,80.6207,49.157,64.9388,2.4977,0.5399,0.3383,7.3916,8.9366,7.0731,0.0833,9.212,558.4986,40.5501,40.2404,44.0555,54.0236,0.331,49.5579,260.3
76561198125216900,KC,faceit,10,27633.0,10,2156.0,3.3000000000000003,15.0,,16,15,1.07,-0.0041,1394,22,77.935,73.2371,67.7975,0.1335,0.0426,0.0415,0.0249,36.308,16.9795,78.3868,46.4347,50.0347,2.8309,0.5949,0.4478,11.1634,14.8889,7.3424,0.9054,8.712,505.477,30.3641,50.9409,59.0594,65.9363,0.3365,49.078,164.9244
